,Unnamed: 0,Unnamed: 0.1,ft_uname,ft_rname,ft_commit_date,author_association,merged_status,pull_title,pull_msg,pullauthordate,pullid,ft_total_changes,ft_addns,ft_delns,commitauthordate,commitid,pullcommitsha,pullcommitmsg,repodesc,repolang
6205,5896,5896,raiderrobert,django-csp,2018-03-20T20:00:11Z,CONTRIBUTOR,True,Updated travis and tox,"- Simplified tox.ini and .travis.yml configs significantly 
- Added Django 2.0-master and pypy3",2018-03-09T03:43:17Z,https://api.github.com/repos/mozilla/django-csp/pulls/94,134.0,38.0,96.0,2018-03-20T20:00:11Z,8936ecb2e3b8233d2c914c26cfa49ae00b4591d9,8936ecb2e3b8233d2c914c26cfa49ae00b4591d9,Updated travis and tox configs,Content Security Policy for Django.,Python
6206,5184,5184,ramasamyz,fennec-search,2014-08-26T00:03:16Z,CONTRIBUTOR,True,Bug 1055315 - Add telemetry probe when changing default search service; ,"For bug 1055315 (https://bugzilla.mozilla.org/show_bug.cgi?id=1055315) in bugzilla.
",2014-08-26T00:06:19Z,https://api.github.com/repos/mozilla/fennec-search/pulls/71,15.0,14.0,1.0,2014-08-26T00:03:16Z,60d254adfd1cdf6eb7ca823b5a8d05d1f785eb03,60d254adfd1cdf6eb7ca823b5a8d05d1f785eb03,Bug 1055315 - Add telemetry probe when changing default search service; r=margaret,Stand-alone version of the search activity that is built with Firefox for Android.,Java
6207,3858,3858,razat249,mozilla-campus-clubs,2017-04-06T18:33:57Z,CONTRIBUTOR,True,make get-started timeline resposive in mobile: fix #21 and #22,"@LucyeoH, @bacharakis, @ioana-chiorean I have added some media queries to solve the issue with the responsiveness of the timeline.

> Some screenshots are given below:

**Mobile view (screen < 900px)**
![image](https://cloud.githubusercontent.com/assets/10090911/24770294/0e871b06-1b27-11e7-8ad8-250e2ec375f6.png)

**Desktop view (screen > 900px)**
![image](https://cloud.githubusercontent.com/assets/10090911/24770183/b1c9a5dc-1b26-11e7-8081-8c7df1fbfb88.png)",2017-04-06T18:44:37Z,https://api.github.com/repos/mozilla/mozilla-campus-clubs/pulls/65,107.0,71.0,36.0,2017-04-06T18:33:57Z,f1584805a4105653ac299ee7f754dac653e3add0,f1584805a4105653ac299ee7f754dac653e3add0,make get-started timeline resposive in mobile: fix #21 and #22,Mozilla Campus Clubs,JavaScript
6208,477,477,rbillings,firefox-test-engineering,2016-11-03T15:08:49Z,CONTRIBUTOR,True,Reference,,2016-11-09T18:53:04Z,https://api.github.com/repos/mozilla/firefox-test-engineering/pulls/2,29.0,0.0,29.0,2016-11-03T15:08:49Z,b9b9040c26d8a9a55ec2724c6ff0467fb0f8dd6a,b9b9040c26d8a9a55ec2724c6ff0467fb0f8dd6a,Removed QA Process page,Firefox Test Engineering,Python
6209,478,478,rbillings,firefox-test-engineering,2016-11-09T18:52:29Z,CONTRIBUTOR,True,Reference,,2016-11-09T18:53:04Z,https://api.github.com/repos/mozilla/firefox-test-engineering/pulls/2,36.0,36.0,0.0,2016-11-09T18:52:29Z,2e44a44105957e61684569dbfa16c94eb6b3ee40,2e44a44105957e61684569dbfa16c94eb6b3ee40,Created reference subfolders,Firefox Test Engineering,Python
6210,476,476,rbillings,firefox-test-engineering,2016-11-09T19:08:32Z,CONTRIBUTOR,True,Moved docs into subfolders,,2016-11-09T19:09:04Z,https://api.github.com/repos/mozilla/firefox-test-engineering/pulls/3,460.0,460.0,0.0,2016-11-09T19:08:32Z,0adb75d0f72fb3dfc2b710d71ccb8cd2ae1b0ec1,0adb75d0f72fb3dfc2b710d71ccb8cd2ae1b0ec1,Moved docs into subfolders,Firefox Test Engineering,Python
6211,475,475,rbillings,firefox-test-engineering,2016-11-09T19:16:57Z,CONTRIBUTOR,True,Deleted previously moved docs,,2016-11-09T19:17:26Z,https://api.github.com/repos/mozilla/firefox-test-engineering/pulls/4,460.0,0.0,460.0,2016-11-09T19:16:57Z,561a52a6ea7a818a283672086c16a13732cda548,561a52a6ea7a818a283672086c16a13732cda548,Deleted previously moved docs,Firefox Test Engineering,Python
6212,474,474,rbillings,firefox-test-engineering,2016-11-29T16:33:40Z,CONTRIBUTOR,True,"Moved CI doc, updated index files","Changed 'fx-test-secrets' to be a .rst file, re-added link to index file. Moved continuous_integration from guide folder to reference/testing and updated links.",2016-11-29T16:34:47Z,https://api.github.com/repos/mozilla/firefox-test-engineering/pulls/5,7.0,6.0,1.0,2016-11-29T16:33:40Z,afd8470b9dae7b9678b9540b5ad23b9e611c7e5b,afd8470b9dae7b9678b9540b5ad23b9e611c7e5b,"Moved CI doc, updated index files",Firefox Test Engineering,Python
6213,2926,2926,rdalverny,mediawiki-bugzilla,2012-07-27T15:27:39Z,CONTRIBUTOR,True,Add rough support for XML-RPC API (Bug.search),"Quick and dirty start to use xmlrpc.cgi directly. Only tested it for simple bug search.
",2012-07-27T15:31:51Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/11,82.0,81.0,1.0,2012-07-27T15:27:39Z,a3d0a085e444d30758228f7cfe0af90da1eeaecd,a3d0a085e444d30758228f7cfe0af90da1eeaecd,Add rough support for XML-RPC API (Bug.search),A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6214,2925,2925,rdalverny,mediawiki-bugzilla,2012-08-06T15:36:17Z,CONTRIBUTOR,True,More generic layout for caching.,"- new $wgBugzillaCacheType, replaces dropped $wgBugzillaUseCache
  and $wgCacheObject
- new Bugzilla::getCacheClass() and ::getCache() static methods
- new BugzillaCacheI::setup() abstract method, called by BugzillaCreateCache()
- new BugzillaCacheSql class, handling any generic MW SQL-backend;
  BugzillaCacheMysql now derives from it (but could be dropped,
  there's not much specific to MySQL here);
- separate SQL CREATE TABLE definitions for MySQL, PostgreSQL and SQLite.
- base64_encode/_decode() cached values (prevents issues about escaping data for SQL storage)
",2012-08-06T17:49:23Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/13,368.0,231.0,137.0,2012-08-06T15:36:17Z,7f1d0a1fbef679b2232bd9eeb0d8bc10667590df,7f1d0a1fbef679b2232bd9eeb0d8bc10667590df,"More generic layout for caching.

- new $wgBugzillaCacheType, replaces $wgBugzillaUseCache and $wgCacheObject
  with mysql, apc, memcache, postgresql, sqlite, dummy types;
- new Bugzilla::getCacheClass() and ::getCache() static methods;
- new BugzillaCacheI::setup() abstract method, called by BugzillaCreateCache();
- new BugzillaCacheSql class, handling any generic MW SQL-backend;
  BugzillaCacheMysql is dropped;
- separate SQL CREATE TABLE definitions for MySQL, PostgreSQL and SQLite;
- base64_encode/decode cached values, fixes SQL escaping issues;
- drop cache db fetched_at column.",A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6215,2896,2896,rdalverny,mediawiki-bugzilla,2016-09-08T18:22:14Z,CONTRIBUTOR,True,Do not show table if no bug is returned by Bugzilla API,"It displays a ""No results."" message instead of an empty table (Bugzilla uses ""Zarro Boogs found."" but... that may not be the best message? see https://bugzilla.mozilla.org/show_bug.cgi?id=313647).

Replaces: https://github.com/mozilla/mediawiki-bugzilla/pull/51
Division by $all=0 has already been addressed by dfcec1f50a5c3e8093114ef79e3bd63ea728b2c6 so #50 may be closed.
",2016-09-08T18:30:04Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/82,22.0,14.0,8.0,2016-09-08T18:22:14Z,3ba6f2cdf24453309aaf74e7a169da5d9a65d330,3ba6f2cdf24453309aaf74e7a169da5d9a65d330,"Do not show table if no bug is returned by Bugzilla API

See: https://github.com/mozilla/mediawiki-bugzilla/issues/50

Division by $all=0 has been addressed by dfcec1f50a5c3e8093114ef79e3bd63ea728b2c6
so #50 may be closed.

Bugzilla uses 'Zarro Boogs found.' but even that may change:
https://bugzilla.mozilla.org/show_bug.cgi?id=313647

Replaces: https://github.com/mozilla/mediawiki-bugzilla/pull/51",A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6216,2890,2890,rdalverny,mediawiki-bugzilla,2016-09-16T14:48:10Z,CONTRIBUTOR,True,Refactor consistent options,"`$options` is manipulated several times in the query class and sub-classes: injecting synthetic fields before querying cache/web service, making sure it is set, etc. This makes several unnecessary duplicates and shows uncertainty about how `$options` should look like.

This PR introduces, in order of impact:
- new `prepare_options()`, that's used to initialize the `$options`; later methods don't have to guess anymore; this should fix #18 as well;
- new `rebase_fields()` which replaces most duplicated code with a single, easier to read function;
- new `rebased_options()` which returns `$options` content + specific arrangements for HTTP queries;
- tests for above methods;
- when no JSON configuration is provided in the `<bugzilla>` element, a default working configuration is used, instead of triggering an error.

I am not so sure about:
- the naming of the methods introduced: `prepare_options`, `rebase_fields`, `rebased_options`;
- I moved `fetch()` out of the constructors to help testing objects behavior. It's now triggered through `BugzillaOutput`;
- the exact default failover configuration: I think it's good to set a working default but maybe the default query could be more specific than this one.
",2016-09-22T11:34:19Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/87,23.0,9.0,14.0,2016-09-16T14:48:10Z,19f3c3554b0222f436c99474e0ddca73a5f3680b,19f3c3554b0222f436c99474e0ddca73a5f3680b,"Move query fetch() invocation out of the constructors

Before this change, the invocation order was the following:
 - BugzillaRender(...),
 - Bugzilla::create(...),
 - new BugzillaOutput(...),
 - BugzillaQuery::create(...),
 - new BugzillaRESTQuery(...),
 - $this->fetch() => triggers the actual HTTP request.

That's not great for testing separate entities.

This change allows to build the whole chain above without
implicitly triggering fetch().",A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6217,2891,2891,rdalverny,mediawiki-bugzilla,2016-09-16T15:21:46Z,CONTRIBUTOR,True,Refactor consistent options,"`$options` is manipulated several times in the query class and sub-classes: injecting synthetic fields before querying cache/web service, making sure it is set, etc. This makes several unnecessary duplicates and shows uncertainty about how `$options` should look like.

This PR introduces, in order of impact:
- new `prepare_options()`, that's used to initialize the `$options`; later methods don't have to guess anymore; this should fix #18 as well;
- new `rebase_fields()` which replaces most duplicated code with a single, easier to read function;
- new `rebased_options()` which returns `$options` content + specific arrangements for HTTP queries;
- tests for above methods;
- when no JSON configuration is provided in the `<bugzilla>` element, a default working configuration is used, instead of triggering an error.

I am not so sure about:
- the naming of the methods introduced: `prepare_options`, `rebase_fields`, `rebased_options`;
- I moved `fetch()` out of the constructors to help testing objects behavior. It's now triggered through `BugzillaOutput`;
- the exact default failover configuration: I think it's good to set a working default but maybe the default query could be more specific than this one.
",2016-09-22T11:34:19Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/87,182.0,152.0,30.0,2016-09-16T15:21:46Z,3c6933fbd44579469610e2d3112449e84dffa77b,3c6933fbd44579469610e2d3112449e84dffa77b,"Ensure a consistent, working options data structure

Before this change, we were not so sure about the consistency of
the BugzillaQuery $options member: there were several duplicate
tests checking for 'include_fields' existence, type and correctness.

This adds a prepare_options() method which validates configuration
JSON string:
- if it's not a valid JSON, it sets an error as before,
- if it's an empty string or JSON, it sets a working default,
  so first time users get a working experience at once.

This also introduces tests for this change, to document
prepare_options() behaviour.",A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6218,2892,2892,rdalverny,mediawiki-bugzilla,2016-09-16T15:52:04Z,CONTRIBUTOR,True,Refactor consistent options,"`$options` is manipulated several times in the query class and sub-classes: injecting synthetic fields before querying cache/web service, making sure it is set, etc. This makes several unnecessary duplicates and shows uncertainty about how `$options` should look like.

This PR introduces, in order of impact:
- new `prepare_options()`, that's used to initialize the `$options`; later methods don't have to guess anymore; this should fix #18 as well;
- new `rebase_fields()` which replaces most duplicated code with a single, easier to read function;
- new `rebased_options()` which returns `$options` content + specific arrangements for HTTP queries;
- tests for above methods;
- when no JSON configuration is provided in the `<bugzilla>` element, a default working configuration is used, instead of triggering an error.

I am not so sure about:
- the naming of the methods introduced: `prepare_options`, `rebase_fields`, `rebased_options`;
- I moved `fetch()` out of the constructors to help testing objects behavior. It's now triggered through `BugzillaOutput`;
- the exact default failover configuration: I think it's good to set a working default but maybe the default query could be more specific than this one.
",2016-09-22T11:34:19Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/87,89.0,59.0,30.0,2016-09-16T15:52:04Z,793def52e60ace33330e323c6108874823a386f0,793def52e60ace33330e323c6108874823a386f0,Refactor how we add synthetic fields to query,A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6219,2893,2893,rdalverny,mediawiki-bugzilla,2016-09-16T15:55:53Z,CONTRIBUTOR,True,Refactor consistent options,"`$options` is manipulated several times in the query class and sub-classes: injecting synthetic fields before querying cache/web service, making sure it is set, etc. This makes several unnecessary duplicates and shows uncertainty about how `$options` should look like.

This PR introduces, in order of impact:
- new `prepare_options()`, that's used to initialize the `$options`; later methods don't have to guess anymore; this should fix #18 as well;
- new `rebase_fields()` which replaces most duplicated code with a single, easier to read function;
- new `rebased_options()` which returns `$options` content + specific arrangements for HTTP queries;
- tests for above methods;
- when no JSON configuration is provided in the `<bugzilla>` element, a default working configuration is used, instead of triggering an error.

I am not so sure about:
- the naming of the methods introduced: `prepare_options`, `rebase_fields`, `rebased_options`;
- I moved `fetch()` out of the constructors to help testing objects behavior. It's now triggered through `BugzillaOutput`;
- the exact default failover configuration: I think it's good to set a working default but maybe the default query could be more specific than this one.
",2016-09-22T11:34:19Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/87,69.0,19.0,50.0,2016-09-16T15:55:53Z,23d2b18c9c8eb36b12f4a48275f259839d19d420,23d2b18c9c8eb36b12f4a48275f259839d19d420,Refactor _generate_id(),A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6220,2894,2894,rdalverny,mediawiki-bugzilla,2016-09-22T11:16:24Z,CONTRIBUTOR,True,Refactor consistent options,"`$options` is manipulated several times in the query class and sub-classes: injecting synthetic fields before querying cache/web service, making sure it is set, etc. This makes several unnecessary duplicates and shows uncertainty about how `$options` should look like.

This PR introduces, in order of impact:
- new `prepare_options()`, that's used to initialize the `$options`; later methods don't have to guess anymore; this should fix #18 as well;
- new `rebase_fields()` which replaces most duplicated code with a single, easier to read function;
- new `rebased_options()` which returns `$options` content + specific arrangements for HTTP queries;
- tests for above methods;
- when no JSON configuration is provided in the `<bugzilla>` element, a default working configuration is used, instead of triggering an error.

I am not so sure about:
- the naming of the methods introduced: `prepare_options`, `rebase_fields`, `rebased_options`;
- I moved `fetch()` out of the constructors to help testing objects behavior. It's now triggered through `BugzillaOutput`;
- the exact default failover configuration: I think it's good to set a working default but maybe the default query could be more specific than this one.
",2016-09-22T11:34:19Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/87,7.0,6.0,1.0,2016-09-22T11:16:24Z,78434ecbc4b65d07dfb6587a8cd751309717b672,78434ecbc4b65d07dfb6587a8cd751309717b672,Add test case,A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6221,2889,2889,rdalverny,mediawiki-bugzilla,2016-09-22T17:11:14Z,CONTRIBUTOR,True,Add a link to the Bugzilla query in the table summary,"This is not perfect:
- adding the link before or after the table makes it moved by the datatable controls;
- adding it in the table summary makes a bit more sense, but it is moved still.

But that's a start.

Fixes: #45
",2016-09-22T17:13:32Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/88,9.0,9.0,0.0,2016-09-22T17:11:14Z,496a073649fee9cbf63563b2f847841c152995e7,496a073649fee9cbf63563b2f847841c152995e7,"Add a link to the Bugzilla query in the table summary

Fixes: #45",A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6222,2885,2885,rdalverny,mediawiki-bugzilla,2016-09-27T09:23:40Z,CONTRIBUTOR,True,Use MediaWiki cache strategy and code,"This removes all BugzillaCache\* classes and code that used it, replaces it with MediaWiki `wfGetCache($wgMainCacheType)`, which provides sensibly the same set of options.

Doing so simplifies a first install, by removing specific configuration for this extension; and reduces the code base.
",2016-09-27T09:40:15Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/92,425.0,49.0,376.0,2016-09-27T09:23:40Z,eaa6d855c30d6435313978a88864413fc74bcd73,eaa6d855c30d6435313978a88864413fc74bcd73,"Use MediaWiki cache strategy and code

This removes all BugzillaCache* classes and code that used it,
replaces it with MediaWiki `wfGetCache($wgMainCacheType)`,
which provides sensibly the same set of options.

Doing so also simplifies a first install, by removing specific
configuration for this extension.",A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6227,550,550,reCursedd,inclusion,2018-03-13T22:52:40Z,CONTRIBUTOR,True,US population data insights,"Hello @emmairwin , 
Can you please review my PR, does this look good? Thanks..",2018-03-13T22:54:11Z,https://api.github.com/repos/mozilla/inclusion/pulls/88,393.0,393.0,0.0,2018-03-13T22:52:40Z,e7d96d62412ecb7a156998954bad3e843917b76d,e7d96d62412ecb7a156998954bad3e843917b76d,US population data insights,"Our repository for Diversity, Equity and Inclusion work at Mozilla",
6228,543,543,reCursedd,inclusion,2018-03-29T01:46:51Z,CONTRIBUTOR,True,Proposal for gender-idenetity.md,"Hello @emmairwin , 
Can you review this PR and tell me what you think of it.
Thanks. ",2018-03-29T01:50:54Z,https://api.github.com/repos/mozilla/inclusion/pulls/99,52.0,52.0,0.0,2018-03-29T01:46:51Z,f8b6eb34d22d5b262226b60c03830199e51297d9,f8b6eb34d22d5b262226b60c03830199e51297d9,Proposal for gender-idenetity.md,"Our repository for Diversity, Equity and Inclusion work at Mozilla",
6229,2922,2922,reedy,mediawiki-bugzilla,2013-03-30T02:05:41Z,CONTRIBUTOR,True,Fix Undefined index: bugs in BugzillaOutput.class.php on line 85,"Notice: Undefined index: bugs in /var/www/wiki/mediawiki/core/extensions/mediawiki-bugzilla/BugzillaOutput.class.php on line 85

Not got the config quite right for a different MW install

I guess the constructor of BugzillaOutput should check that the returned data is halfway valid too...

```
    $this->query = BugzillaQuery::create($config['type'], $options, $title);

    // Bubble up any query errors
    if( $this->query->error ) {
        $this->error = $this->query->error;
    }
```

Also trimmed some trailing whitespace at the same time
",2013-03-30T02:07:01Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/21,24.0,12.0,12.0,2013-03-30T02:05:41Z,fc6efe71747cfac1a30dbcc3661992f478107199,fc6efe71747cfac1a30dbcc3661992f478107199,"Fix Undefined index: bugs in BugzillaOutput.class.php on line 85

Notice: Undefined index: bugs in /var/www/wiki/mediawiki/core/extensions/mediawiki-bugzilla/BugzillaOutput.class.php on line 85

Not got the config quite right for a different MW install

I guess the constructor of BugzillaOutput should check that the returned data is halfway valid too...

        $this->query = BugzillaQuery::create($config['type'], $options, $title);

        // Bubble up any query errors
        if( $this->query->error ) {
            $this->error = $this->query->error;
        }

Also trimmed some trailing whitespace at the same time",A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6230,2920,2920,reedy,mediawiki-bugzilla,2013-04-02T15:50:12Z,CONTRIBUTOR,True,Update pCharts to 2.1.3,"Remove useless index.php as no examples folder
",2013-04-02T15:51:38Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/25,28838.0,14416.0,14422.0,2013-04-02T15:50:12Z,9cb5225719b4b9f0e81b8fdbb15d05dec15a2f74,9cb5225719b4b9f0e81b8fdbb15d05dec15a2f74,"Update pCharts to 2.1.3

Remove useless index.php as no examples folder",A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6231,2921,2921,reedy,mediawiki-bugzilla,2013-04-04T19:35:16Z,CONTRIBUTOR,True,Update pCharts to 2.1.3,"Remove useless index.php as no examples folder
",2013-04-02T15:51:38Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/25,0.0,0.0,0.0,2013-04-04T19:35:16Z,dc728f79ff99ab2f889ef2415459b126b7bf1f29,dc728f79ff99ab2f889ef2415459b126b7bf1f29,Remove .DS_Store,A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6232,2919,2919,reedy,mediawiki-bugzilla,2013-04-08T19:34:11Z,CONTRIBUTOR,True,Update MySQL. Honour table and index prefixes. Make index name more spec...,"...ific

Add unique index on key for SQLite

Delete old cache.sql file from root
",2013-04-08T19:37:32Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/28,23.0,7.0,16.0,2013-04-08T19:34:11Z,0d6e79836ebdc60e97b93796678f8feca3a92487,0d6e79836ebdc60e97b93796678f8feca3a92487,"Update MySQL. Honour table and index prefixes. Make index name more specific

Add unique index on key for SQLite

Delete old cache.sql file from root",A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6233,2918,2918,reedy,mediawiki-bugzilla,2013-04-08T19:43:38Z,CONTRIBUTOR,True,Check return value from select(),"Don't manually quote, or encode strings

Minor documentation fixups
",2013-04-08T19:46:20Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/29,31.0,16.0,15.0,2013-04-08T19:43:38Z,3f33d7755279373640e70d02a7f3c1014ddbe7e5,3f33d7755279373640e70d02a7f3c1014ddbe7e5,"Check return value from select()

Don't manually quote, or encode strings

Minor documentation fixups",A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6234,2916,2916,reedy,mediawiki-bugzilla,2013-04-21T20:55:47Z,CONTRIBUTOR,True,Initial cleanup (v2),"Fixed query bug in BugzillaCacheMysql

Add missing } to web/css/bugzilla.css

Normalised indenting levels (still ketp as spaces!)

Minimal internationalisation

Removed un-needed ?>
",2013-04-21T20:59:02Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/31,194.0,105.0,89.0,2013-04-21T20:55:47Z,bb26504bd90b32464c7969a0769406145c4687d7,bb26504bd90b32464c7969a0769406145c4687d7,"Initial cleanup (v2)

Fixed query bug in BugzillaCacheMysql

Add missing } to web/css/bugzilla.css

Normalised indenting levels (still ketp as spaces!)

Minimal internationalisation

Removed un-needed ?>",A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6235,2917,2917,reedy,mediawiki-bugzilla,2013-04-21T21:03:12Z,CONTRIBUTOR,True,Initial cleanup (v2),"Fixed query bug in BugzillaCacheMysql

Add missing } to web/css/bugzilla.css

Normalised indenting levels (still ketp as spaces!)

Minimal internationalisation

Removed un-needed ?>
",2013-04-21T20:59:02Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/31,2.0,1.0,1.0,2013-04-21T21:03:12Z,01914d443b3a450de574406f66971832abaa2db6,01914d443b3a450de574406f66971832abaa2db6,Fix path to i18n file,A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6236,2915,2915,reedy,mediawiki-bugzilla,2013-06-07T14:10:12Z,CONTRIBUTOR,True,Quote 'key' as it's a reserved word,"Gives a query error on mysql otherwise
",2013-06-07T14:12:02Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/32,6.0,3.0,3.0,2013-06-07T14:10:12Z,2addc5267077eb7e022bf605441ae5d59711e0d7,2addc5267077eb7e022bf605441ae5d59711e0d7,Quote 'key' as it's a reserved word,A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6237,2909,2909,reedy,mediawiki-bugzilla,2013-10-13T16:49:04Z,CONTRIBUTOR,True,Losslessly compress images,,2013-10-13T16:50:52Z,https://api.github.com/repos/mozilla/mediawiki-bugzilla/pulls/41,0.0,0.0,0.0,2013-10-13T16:49:04Z,492057c935815fbf7d31a2b4b43c234235aedd47,492057c935815fbf7d31a2b4b43c234235aedd47,Losslessly compress images,A MediaWiki extension that provides read-only access to the Bugzilla REST API,PHP
6238,5561,5561,rehandalal,buddyup,2015-01-14T13:11:06Z,MEMBER,True,"Fix typo in ""buddyup-list""","This was really upsetting my OCD, so I just fixed it.
",2015-01-14T13:12:08Z,https://api.github.com/repos/mozilla/buddyup/pulls/57,12.0,6.0,6.0,2015-01-14T13:11:06Z,a47d5c6f337b7138c8098db41e6d00dc9fa68bc0,a47d5c6f337b7138c8098db41e6d00dc9fa68bc0,"Fix typo in ""buddyup-list""",The UI repo for the buddy-up realtime support FirefoxOS app,JavaScript
6239,5558,5558,rehandalal,buddyup,2015-01-19T11:13:21Z,MEMBER,True,[bug 1121638] Implement login for SUMO accounts,"f?
",2015-01-20T12:53:31Z,https://api.github.com/repos/mozilla/buddyup/pulls/61,199.0,168.0,31.0,2015-01-19T11:13:21Z,2b8faba37d8bc5e78441db82c69902fab7226596,2b8faba37d8bc5e78441db82c69902fab7226596,[bug 1121638] Implement login for SUMO accounts,The UI repo for the buddy-up realtime support FirefoxOS app,JavaScript
6240,5552,5552,rehandalal,buddyup,2015-01-29T16:21:17Z,MEMBER,True,[bug 1121641] Implement password reset,"The last commit is the only one we care about. The others are from the login PR.

r?
",2015-02-02T03:49:19Z,https://api.github.com/repos/mozilla/buddyup/pulls/69,112.0,112.0,0.0,2015-01-29T16:21:17Z,89919c76a099b5a520812762ad277fe260ed6b43,89919c76a099b5a520812762ad277fe260ed6b43,[bug 1121641] Implement password reset,The UI repo for the buddy-up realtime support FirefoxOS app,JavaScript
6241,5551,5551,rehandalal,buddyup,2015-02-02T22:29:00Z,MEMBER,True,[bug 1121639] SUMO account registration,"The last commit is the only one we care about. The rest are from other PRs.

r?
",2015-02-02T05:24:04Z,https://api.github.com/repos/mozilla/buddyup/pulls/70,166.0,166.0,0.0,2015-02-02T22:29:00Z,53560ab101949c6d9d72342eea03435b65fc006e,53560ab101949c6d9d72342eea03435b65fc006e,[bug 1121639] SUMO account registration,The UI repo for the buddy-up realtime support FirefoxOS app,JavaScript
6242,5543,5543,rehandalal,buddyup,2015-02-11T18:33:27Z,MEMBER,True,[bug 1123766] Email confirmation screen,"r?
",2015-02-11T18:33:58Z,https://api.github.com/repos/mozilla/buddyup/pulls/77,152.0,134.0,18.0,2015-02-11T18:33:27Z,8ad03854e06ef07fa34b539fbf2334dbce5790ef,8ad03854e06ef07fa34b539fbf2334dbce5790ef,[bug 1123766] Email confirmation screen,The UI repo for the buddy-up realtime support FirefoxOS app,JavaScript
6243,5540,5540,rehandalal,buddyup,2015-02-14T01:18:41Z,MEMBER,True,[bug 1130463] Helper profile view,"we only care about 4682bbd onwards...

r?
",2015-02-14T01:19:30Z,https://api.github.com/repos/mozilla/buddyup/pulls/81,228.0,218.0,10.0,2015-02-14T01:18:41Z,e5767751307f20eb5154b13f9eefb829e7b8d1d2,e5767751307f20eb5154b13f9eefb829e7b8d1d2,[bug 1130463] Helper profile view,The UI repo for the buddy-up realtime support FirefoxOS app,JavaScript
6244,5536,5536,rehandalal,buddyup,2015-02-20T18:21:18Z,MEMBER,True,Fix linting issue,"really tiny r?
",2015-02-20T18:23:58Z,https://api.github.com/repos/mozilla/buddyup/pulls/85,2.0,1.0,1.0,2015-02-20T18:21:18Z,ed64689d96c169d1d6209e8e256ec2bfd4e8a258,ed64689d96c169d1d6209e8e256ec2bfd4e8a258,Fix linting issue,The UI repo for the buddy-up realtime support FirefoxOS app,JavaScript
6246,5535,5535,rehandalal,buddyup,2015-02-23T15:28:14Z,MEMBER,True,[bug 1109133] Auto resize the question input field,"r?
",2015-02-23T15:28:42Z,https://api.github.com/repos/mozilla/buddyup/pulls/86,31.0,24.0,7.0,2015-02-23T15:28:14Z,8143bf05136fb9f941d883f0805d698f3afa6566,8143bf05136fb9f941d883f0805d698f3afa6566,[bug 1109133] Auto resize the question input field,The UI repo for the buddy-up realtime support FirefoxOS app,JavaScript
6247,5534,5534,rehandalal,buddyup,2015-02-24T10:44:12Z,MEMBER,True,[bug 1135634] Deactivate question taken by someone else,"r?
",2015-02-24T10:44:29Z,https://api.github.com/repos/mozilla/buddyup/pulls/89,14.0,2.0,12.0,2015-02-24T10:44:12Z,8bdbe2b2ccd341aa392b04b431c2624bfbba5a51,8bdbe2b2ccd341aa392b04b431c2624bfbba5a51,[bug 1135634] Deactivate question taken by someone else,The UI repo for the buddy-up realtime support FirefoxOS app,JavaScript
